Date,long,short,long_short
2018-04-04,0.0,0.0,0.0
2018-04-05,0.0,0.0,0.0
2018-04-06,0.0,0.0,0.0
2018-04-09,0.0,0.0,0.0
2018-04-10,0.0,0.0,0.0
2018-04-11,0.0,0.0,0.0
2018-04-12,0.0,0.0,0.0
2018-04-13,0.0,0.0,0.0
2018-04-16,0.0,0.0,0.0
2018-04-17,0.0,0.0,0.0
2018-04-18,0.0,0.0,0.0
2018-04-19,0.0,0.0,0.0
2018-04-20,0.0,0.0,0.0
2018-04-23,0.0,0.0,0.0
2018-04-24,0.0,0.0,0.0
2018-04-25,0.0,0.0,0.0
2018-04-26,0.0,0.0,0.0
2018-04-27,0.0,0.0,0.0
2018-04-30,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0
2018-05-02,0.0,0.0,0.0
2018-05-03,0.0,0.0,0.0
2018-05-04,0.0,0.0,0.0
2018-05-07,0.0,0.0,0.0
2018-05-08,0.0,0.0,0.0
2018-05-09,0.0,0.0,0.0
2018-05-10,0.0,0.0,0.0
2018-05-11,0.0,0.0,0.0
2018-05-14,0.0,0.0,0.0
2018-05-15,0.0,0.0,0.0
2018-05-16,0.0,0.0,0.0
2018-05-17,0.0,0.0,0.0
2018-05-18,0.0,0.0,0.0
2018-05-21,0.0,0.0,0.0
2018-05-22,0.0,0.0,0.0
2018-05-23,0.0,0.0,0.0
2018-05-24,0.0,0.0,0.0
2018-05-25,0.0,0.0,0.0
2018-05-29,0.0,0.0,0.0
2018-05-30,0.0,0.0,0.0
2018-05-31,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0
2018-06-04,0.0,0.0,0.0
2018-06-05,0.0,0.0,0.0
2018-06-06,0.0,0.0,0.0
2018-06-07,0.0,0.0,0.0
2018-06-08,0.0,0.0,0.0
2018-06-11,0.0,0.0,0.0
2018-06-12,0.0,0.0,0.0
2018-06-13,0.0,0.0,0.0
2018-06-14,0.0,0.0,0.0
2018-06-15,0.0,0.0,0.0
2018-06-18,0.0,0.0,0.0
2018-06-19,0.0,0.0,0.0
2018-06-20,0.0,0.0,0.0
2018-06-21,0.0,0.0,0.0
2018-06-22,0.0,0.0,0.0
2018-06-25,0.0,0.0,0.0
2018-06-26,0.0,0.0,0.0
2018-06-27,0.0,0.0,0.0
2018-06-28,0.0,0.0,0.0
2018-06-29,0.0,0.0,0.0
2018-07-02,0.0,0.0,0.0
2018-07-03,0.0,0.0,0.0
2018-07-05,0.0,0.0,0.0
2018-07-06,0.0,0.0,0.0
2018-07-09,0.0,0.0,0.0
2018-07-10,0.0,0.0,0.0
2018-07-11,0.0,0.0,0.0
2018-07-12,0.0,0.0,0.0
2018-07-13,0.0,0.0,0.0
2018-07-16,0.0,0.0,0.0
2018-07-17,0.0,0.0,0.0
2018-07-18,0.0,0.0,0.0
2018-07-19,0.0,0.0,0.0
2018-07-20,0.0,0.0,0.0
2018-07-23,0.0,0.0,0.0
2018-07-24,0.0,0.0,0.0
2018-07-25,0.0,0.0,0.0
2018-07-26,0.0,0.0,0.0
2018-07-27,0.0,0.0,0.0
2018-07-30,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0
2018-08-02,0.0,0.0,0.0
2018-08-03,0.0,0.0,0.0
2018-08-06,0.0,0.0,0.0
2018-08-07,0.0,0.0,0.0
2018-08-08,0.0,0.0,0.0
2018-08-09,0.0,0.0,0.0
2018-08-10,0.0,0.0,0.0
2018-08-13,0.0,0.0,0.0
2018-08-14,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0
2018-08-16,0.0,0.0,0.0
2018-08-17,0.0,0.0,0.0
2018-08-20,0.0,0.0,0.0
2018-08-21,0.0,0.0,0.0
2018-08-22,0.0,0.0,0.0
2018-08-23,0.0,0.0,0.0
2018-08-24,0.0,0.0,0.0
2018-08-27,0.0,0.0,0.0
2018-08-28,0.0,0.0,0.0
2018-08-29,0.0,0.0,0.0
2018-08-30,0.0,0.0,0.0
2018-08-31,0.0,0.0,0.0
2018-09-04,0.0,0.0,0.0
2018-09-05,0.0,0.0,0.0
2018-09-06,0.0,0.0,0.0
2018-09-07,0.0,0.0,0.0
2018-09-10,0.0,0.0,0.0
2018-09-11,0.0,0.0,0.0
2018-09-12,0.0,0.0,0.0
2018-09-13,0.0,0.0,0.0
2018-09-14,0.0,0.0,0.0
2018-09-17,0.0,0.0,0.0
2018-09-18,0.0,0.0,0.0
2018-09-19,0.0,0.0,0.0
2018-09-20,0.0,0.0,0.0
2018-09-21,0.0,0.0,0.0
2018-09-24,0.0,0.0,0.0
2018-09-25,0.0,0.0,0.0
2018-09-26,0.0,0.0,0.0
2018-09-27,0.0,0.0,0.0
2018-09-28,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0
2018-10-02,0.0,0.0,0.0
2018-10-03,0.0,0.0,0.0
2018-10-04,0.0,0.0,0.0
2018-10-05,0.0,0.0,0.0
2018-10-08,0.0,0.0,0.0
2018-10-09,0.0,0.0,0.0
2018-10-10,0.0,0.0,0.0
2018-10-11,0.0,0.0,0.0
2018-10-12,0.0,0.0,0.0
2018-10-15,0.0,0.0,0.0
2018-10-16,0.0,0.0,0.0
2018-10-17,0.0,0.0,0.0
2018-10-18,0.0,0.0,0.0
2018-10-19,0.0,0.0,0.0
2018-10-22,0.0,0.0,0.0
2018-10-23,0.0,0.0,0.0
2018-10-24,0.0,0.0,0.0
2018-10-25,0.0,0.0,0.0
2018-10-26,0.0,0.0,0.0
2018-10-29,0.0,0.0,0.0
2018-10-30,0.0,0.0,0.0
2018-10-31,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0
2018-11-02,0.0,0.0,0.0
2018-11-05,0.0,0.0,0.0
2018-11-06,0.0,0.0,0.0
2018-11-07,0.0,0.0,0.0
2018-11-08,0.0,0.0,0.0
2018-11-09,0.0,0.0,0.0
2018-11-12,0.0,0.0,0.0
2018-11-13,0.0,0.0,0.0
2018-11-14,0.0,0.0,0.0
2018-11-15,0.0,0.0,0.0
2018-11-16,0.0,0.0,0.0
2018-11-19,0.0,0.0,0.0
2018-11-20,0.0,0.0,0.0
2018-11-21,0.0,0.0,0.0
2018-11-23,0.0,0.0,0.0
2018-11-26,0.0,0.0,0.0
2018-11-27,0.0,0.0,0.0
2018-11-28,0.0,0.0,0.0
2018-11-29,0.0,0.0,0.0
2018-11-30,0.0,0.0,0.0
2018-12-03,0.0,0.0,0.0
2018-12-04,0.0,0.0,0.0
2018-12-06,0.0,0.0,0.0
2018-12-07,0.0,0.0,0.0
2018-12-10,0.0,0.0,0.0
2018-12-11,0.0,0.0,0.0
2018-12-12,0.0,0.0,0.0
2018-12-13,0.0,0.0,0.0
2018-12-14,0.0,0.0,0.0
2018-12-17,0.0,0.0,0.0
2018-12-18,0.0,0.0,0.0
2018-12-19,0.0,0.0,0.0
2018-12-20,0.0,0.0,0.0
2018-12-21,0.0,0.0,0.0
2018-12-24,0.0,0.0,0.0
2018-12-26,0.0,0.0,0.0
2018-12-27,0.0,0.0,0.0
2018-12-28,0.0,0.0,0.0
2018-12-31,0.0,0.0,0.0
2019-01-02,0.0,0.0,0.0
2019-01-03,0.0,0.0,0.0
2019-01-04,0.0,0.0,0.0
2019-01-07,0.0,0.0,0.0
2019-01-08,0.0,0.0,0.0
2019-01-09,0.0,0.0,0.0
2019-01-10,0.0,0.0,0.0
2019-01-11,0.0,0.0,0.0
2019-01-14,0.0,0.0,0.0
2019-01-15,0.0,0.0,0.0
2019-01-16,0.0,0.0,0.0
2019-01-17,0.0,0.0,0.0
2019-01-18,0.0,0.0,0.0
2019-01-22,0.0,0.0,0.0
2019-01-23,0.0,0.0,0.0
2019-01-24,0.0,0.0,0.0
2019-01-25,0.0,0.0,0.0
2019-01-28,0.0,0.0,0.0
2019-01-29,0.0,0.0,0.0
2019-01-30,0.0,0.0,0.0
2019-01-31,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0
2019-02-04,0.0,0.0,0.0
2019-02-05,0.0,0.0,0.0
2019-02-06,0.0,0.0,0.0
2019-02-07,0.0,0.0,0.0
2019-02-08,0.0,0.0,0.0
2019-02-11,0.0,0.0,0.0
2019-02-12,0.0,0.0,0.0
2019-02-13,0.0,0.0,0.0
2019-02-14,0.0,0.0,0.0
2019-02-15,0.0,0.0,0.0
2019-02-19,0.0,0.0,0.0
2019-02-20,0.0,0.0,0.0
2019-02-21,0.0,0.0,0.0
2019-02-22,0.0,0.0,0.0
2019-02-25,0.0,0.0,0.0
2019-02-26,0.0,0.0,0.0
2019-02-27,0.0,0.0,0.0
2019-02-28,0.0,0.0,0.0
2019-03-01,0.0047002318908277675,0.009760494725960762,-0.005060262835132994
2019-03-04,-0.015166881679307069,8.750641070883174e-05,-0.015254388090015902
2019-03-05,0.001992614788094895,-0.00816926219788739,0.010161876985982286
2019-03-06,-0.007313673098767449,-0.016255517508514693,0.008941844409747244
2019-03-07,-0.006553021772845833,-0.007733550191329522,0.0011805284184836888
2019-03-08,-0.002246071430918422,-0.0037081828807892445,0.0014621114498708223
2019-03-11,0.017508790908083598,0.019430399167103256,-0.0019216082590196581
2019-03-12,0.0037490373725071816,0.004633450638959848,-0.000884413266452666
2019-03-13,0.006092637411228662,0.007367943957955771,-0.0012753065467271093
2019-03-14,0.000398171134679641,-0.0034381367800042917,0.0038363079146839325
2019-03-15,0.002451661992104398,0.0036054724236182292,-0.001153810431513831
2019-03-18,0.0016399255098196789,0.007973353132344369,-0.00633342762252469
2019-03-19,0.007020066539532582,-0.0026893433340128624,0.009709409873545445
2019-03-20,-5.7676808475009157e-05,-0.00432334695411084,0.004265670145635831
2019-03-21,0.01775805444276408,0.01945167249931938,-0.0016936180565552995
2019-03-22,-0.025936436329949387,-0.02835187887253423,0.002415442542584842
2019-03-25,0.0025045748813544823,-0.0006291070195223363,0.0031336819008768186
2019-03-26,0.0037951363053212173,0.00870590201920573,-0.004910765713884513
2019-03-27,-0.009632943544648068,-0.003415577959333523,-0.006217365585314544
2019-03-28,0.010594303342195653,0.005217303535221281,0.005376999806974372
2019-03-29,0.009078551899176137,0.007240240187744891,0.001838311711431246
2019-04-01,0.007477519371417697,0.0184305383633618,-0.010953018991944102
2019-04-02,0.0007540504834092565,-0.0040035894474336215,0.004757639930842878
2019-04-03,0.004437711636020318,0.0032291469316295717,0.001208564704390746
2019-04-04,-0.009117815916069052,0.00982091047318217,-0.01893872638925122
2019-04-05,0.005570973981930702,0.010524284552403874,-0.004953310570473173
2019-04-08,-0.0009889985322308007,0.002277946770476974,-0.003266945302707775
2019-04-09,-0.0008460839637689395,-0.014942076282127445,0.014095992318358506
2019-04-10,0.011076634302208201,0.008897368650483382,0.0021792656517248196
2019-04-11,0.0012476042926973714,0.0016745734332582495,-0.0004269691405608782
2019-04-12,0.002685183577675422,0.014149457490356033,-0.01146427391268061
2019-04-15,-7.709100806791011e-05,-0.004360505129830411,0.0042834141217625
2019-04-16,-0.007666374392480655,0.01077975545262755,-0.018446129845108204
2019-04-17,-0.01394444664517319,-0.003778107903045072,-0.010166338742128118
2019-04-18,0.0023094795159780386,-0.0001908801515647764,0.002500359667542815
2019-04-22,0.004004657040196624,-0.0007021309428469811,0.004706787983043605
2019-04-23,0.01293644953405928,0.004884884763817173,0.008051564770242107
2019-04-24,0.003462099649699219,6.617444953254076e-05,0.0033959252001666785
2019-04-25,-0.0027249646963760864,-0.015984184281727445,0.013259219585351359
2019-04-26,0.00515271817653766,0.007478611472142265,-0.002325893295604605
2019-04-29,-0.0016570322312929346,0.007347383786467858,-0.009004416017760792
2019-04-30,0.0030076411714646677,0.00016518929292106375,0.002842451878543604
2019-05-01,-0.01331573194415385,-0.009642308535798864,-0.0036734234083549856
2019-05-02,0.005447921435822947,-0.0026730333328399457,0.008120954768662893
2019-05-03,0.0080744170051291,0.01532860300803723,-0.00725418600290813
2019-05-06,-0.0028380192699126046,-0.008778524470517949,0.0059405052006053435
2019-05-07,-0.020242282835583367,-0.023482547776251007,0.0032402649406676406
2019-05-08,0.00046650630143418154,-0.0021958716707352866,0.0026623779721694683
2019-05-09,-0.003662593196678861,-0.0018542855239183503,-0.0018083076727605108
2019-05-10,0.0022361787992781716,-0.0018852468541145455,0.004121425653392717
2019-05-13,-0.027875042953136038,-0.037253162663016814,0.009378119709880776
2019-05-14,0.01696835669155705,0.015272687376120551,0.0016956693154365002
2019-05-15,0.004648486940905115,0.0033835283672892374,0.001264958573615878
2019-05-16,0.012931098423406045,-0.0006175898076200398,0.013548688231026085
2019-05-17,-0.007193398354687849,-0.01653740838549822,0.009344010030810371
2019-05-20,-0.009930438450611177,-0.01066183236333707,0.0007313939127258934
2019-05-21,0.013813164750678395,0.017650025867841056,-0.0038368611171626602
2019-05-22,0.001150856097293711,-0.012374972843020108,0.01352582894031382
2019-05-23,-0.017679541920060837,-0.01728049821339983,-0.0003990437066610057
2019-05-24,0.0025138941123293568,-0.0022483618732117433,0.0047622559855411
2019-05-28,0.0011116340252973586,-0.014890933047495563,0.016002567072792923
2019-05-29,-0.013898295319476738,-0.007704295161683231,-0.006194000157793507
2019-05-30,0.007144799300660815,-0.006976733456044831,0.014121532756705645
2019-05-31,-0.007297977212014072,-0.017884786112273628,0.010586808900259556
2019-06-03,-0.008182656733101026,0.010708872926782322,-0.018891529659883347
2019-06-04,0.022763698418042808,0.03360506597570464,-0.010841367557661831
2019-06-05,0.012626868873897698,-0.004322444226765524,0.01694931310066322
2019-06-06,0.014252339597049798,0.0024445493134240682,0.011807790283625729
2019-06-07,0.012521521479024866,0.005656763257177082,0.0068647582218477835
2019-06-10,0.0036980590374264388,0.00865336681807087,-0.004955307780644432
2019-06-11,-0.0020149997169373593,0.002381227143837187,-0.004396226860774547
2019-06-12,0.003730223242400304,-0.013457428982004895,0.0171876522244052
2019-06-13,0.0023863490514369687,0.013949099048994272,-0.011562749997557303
2019-06-14,-0.0031917446718102475,-0.005825761537899693,0.0026340168660894457
2019-06-17,0.0017190865467292715,-0.0011549487383265833,0.002874035285055855
2019-06-18,0.011129380753540589,0.02247925097897277,-0.011349870225432181
2019-06-19,0.008065100615138595,0.003730421241567192,0.004334679373571403
2019-06-20,0.008558999548612237,0.01430603413325533,-0.005747034584643094
2019-06-21,-0.008251385491223943,-0.0046267864434637205,-0.003624599047760223
2019-06-24,-0.006273106254730166,-0.007761367140560577,0.0014882608858304107
2019-06-25,-0.010799876928002414,-0.005269755884021543,-0.005530121043980872
2019-06-26,-0.0064250989376609885,0.011461170456361486,-0.017886269394022474
2019-06-27,0.008576757578274604,0.010487192200514375,-0.001910434622239771
2019-06-28,0.007341394817376084,0.014266788620758235,-0.006925393803382152
2019-07-01,0.010240295153990104,0.008397080293897779,0.0018432148600923248
2019-07-02,0.0036795911391552505,-0.01187218572386675,0.015551776863022001
2019-07-03,0.01011472717709307,0.007774292940846457,0.002340434236246613
2019-07-05,-0.0004011533200235937,-0.0008286743695474985,0.00042752104952390477
2019-07-08,-0.00479471901595559,-0.007189532648078041,0.0023948136321224507
2019-07-09,0.004061584489751869,0.0015657644464613487,0.0024958200432905206
2019-07-10,0.0028415319930151983,0.002485555917732844,0.00035597607528235417
2019-07-11,-0.00042543352479298036,0.0019307458199601135,-0.002356179344753094
2019-07-12,0.009067357892222093,0.007455844652013594,0.001611513240208499
2019-07-15,0.0008950879310850045,-0.005528755645392872,0.006423843576477876
2019-07-16,-0.005444029205903852,-0.003577699196876757,-0.0018663300090270949
2019-07-17,-0.004759296095922624,-0.015904156296930448,0.011144860201007824
2019-07-18,0.0014436792084757991,0.004826648519817645,-0.003382969311341846
2019-07-19,-0.009936894548028742,0.0050016889223318955,-0.014938583470360638
2019-07-22,0.0030804993186632447,0.003042259699076238,3.823961958700651e-05
2019-07-23,0.002993852054638789,0.014343012407365501,-0.011349160352726713
2019-07-24,0.011862300736426514,0.010112010105336015,0.0017502906310904991
2019-07-25,-0.0035060977825048935,-0.017323013289677214,0.01381691550717232
2019-07-26,0.004040833448321261,0.0044747143955995924,-0.0004338809472783315
2019-07-29,-0.004317743681871487,-0.004592853985748199,0.00027511030387671227
2019-07-30,0.00199574984262144,0.011673843353423956,-0.009678093510802517
2019-07-31,-0.00854095546398958,-0.007807695380812038,-0.0007332600831775424
2019-08-01,-0.003763777298924793,-0.024397467057714818,0.020633689758790024
2019-08-02,-0.005250974486415752,-0.013320471503413329,0.008069497016997577
2019-08-05,-0.026068382125609517,-0.03473179464630529,0.008663412520695773
2019-08-06,0.016233595727442138,0.0027843454828764616,0.013449250244565676
2019-08-07,0.004208693420242012,-0.004446486154956126,0.008655179575198138
2019-08-08,0.031116324166323848,0.019945229072369286,0.011171095093954562
2019-08-09,-0.0013005848328430966,-0.02031107307158398,0.019010488238740884
2019-08-12,-0.01270801075264813,-0.018702748954536046,0.0059947382018879156
2019-08-13,0.01081908889044429,0.01578921231518792,-0.004970123424743631
2019-08-14,-0.02712621433924913,-0.041988044870953214,0.014861830531704083
2019-08-15,0.008495284249279589,-0.015733468104346164,0.024228752353625753
2019-08-16,0.013643949328414827,0.02632597442771962,-0.012682025099304791
2019-08-19,0.005676601341766224,0.016975342385886466,-0.011298741044120243
2019-08-20,-0.004973657207275557,-0.007612884003745039,0.002639226796469482
2019-08-21,0.011545057885469544,0.005451133309987532,0.006093924575482012
2019-08-22,5.923562352989995e-05,-0.005032259651960469,0.005091495275490369
2019-08-23,-0.021108701263817583,-0.03708044861361873,0.015971747349801144
2019-08-26,0.012503868180803271,0.006986420863067404,0.005517447317735867
2019-08-27,-0.0015164652316002306,-0.014512900000518882,0.012996434768918652
2019-08-28,0.005025173080626078,0.012985129368261664,-0.007959956287635586
2019-08-29,0.011800030226615464,0.02067985828464971,-0.008879828058034245
2019-08-30,-0.010144764582815102,0.005787276024885636,-0.01593204060770074
2019-09-03,-0.003275872149157942,-0.008827979968564995,0.005552107819407053
2019-09-04,0.005856842890434309,0.0199245106825647,-0.01406766779213039
2019-09-05,0.0106369088270139,0.023927874198680255,-0.013290965371666354
2019-09-06,-0.0017243987330392008,0.0035032464249589415,-0.005227645157998142
2019-09-09,-0.020495180370202808,0.027631009057644377,-0.04812618942784719
2019-09-10,-0.014916417919009481,0.02028791410923044,-0.03520433202823992
2019-09-11,0.003952606603054817,0.008319221290077122,-0.004366614687022305
2019-09-12,0.00673823227875245,-0.0027760095888209927,0.009514241867573443
2019-09-13,-0.0033970311934514563,0.0072876860341282365,-0.010684717227579693
2019-09-16,-0.002041131575282248,0.012767486184825262,-0.014808617760107511
2019-09-17,0.013557906960521962,-0.00886851823169465,0.02242642519221661
2019-09-18,-0.003056443199889178,-0.007234287788367722,0.004177844588478544
2019-09-19,-0.0010224195684022197,-0.0011616318957943842,0.00013921232739216448
2019-09-20,-0.006420469414929957,-0.004945000189466882,-0.0014754692254630754
2019-09-23,0.0017814020086741377,-0.001627078388925,0.003408480397599138
2019-09-24,-0.010725826053333373,-0.016994677903444846,0.006268851850111473
2019-09-25,0.0024694862595653075,0.008533864350463171,-0.0060643780908978635
2019-09-26,-0.0013595464544316677,-0.008432776122541914,0.007073229668110246
2019-09-27,-0.014410354890005547,-0.005299783711237494,-0.009110571178768054
2019-09-30,0.008061794300330154,-0.0004221927508920632,0.008483987051222218
2019-10-01,-0.01163495782443824,-0.02340589153824138,0.01177093371380314
2019-10-02,-0.012878262685772891,-0.022582410493931525,0.009704147808158634
2019-10-03,0.014338523398857399,0.009703925534459009,0.00463459786439839
2019-10-04,0.01115901000752181,0.006573812510968879,0.004585197496552931
2019-10-07,-0.004703975606886666,-0.005587035343785733,0.0008830597368990672
2019-10-08,-0.01725330537934848,-0.023044817634824,0.005791512255475521
2019-10-09,0.012776132958770715,0.005656131363842375,0.00712000159492834
2019-10-10,0.0034405141916885183,0.0026665667136680253,0.0007739474780204931
2019-10-11,0.012257651521007116,0.024403944313217362,-0.012146292792210247
2019-10-14,-0.00021005664469146376,-0.0029208813387456914,0.002710824694054228
2019-10-15,0.004546971756282887,0.013026824471480077,-0.00847985271519719
2019-10-16,-0.009990752296178846,-0.003774697764366975,-0.006216054531811871
2019-10-17,0.0067152681313554785,0.00490544343246712,0.0018098246988883585
2019-10-18,-0.004184283776621638,-0.003277310984869943,-0.0009069727917516953
2019-10-21,0.003802870809888704,0.013703716699480797,-0.009900845889592093
2019-10-22,-0.020528605699109505,0.017715340595916403,-0.03824394629502591
2019-10-23,0.0010412428675002055,0.009368533373249513,-0.008327290505749308
2019-10-24,0.010968397989000202,0.0009235785392780467,0.010044819449722155
2019-10-25,0.0006268426754265534,0.00558335810753931,-0.004956515432112757
2019-10-28,0.005707494825357474,-0.00287653218842607,0.008584027013783545
2019-10-29,0.004803405358415182,0.007523108302048721,-0.0027197029436335386
2019-10-30,0.005106228684930745,0.0022473848291122184,0.0028588438558185265
2019-10-31,-0.004468610312363599,-0.006728412408938516,0.0022598020965749173
2019-11-01,-0.0038446453428396575,0.02306639498263869,-0.026911040325478346
2019-11-04,-0.014135286987026964,0.027549564892077993,-0.04168485187910496
2019-11-05,-0.0026601622054085675,0.0022342528086085472,-0.004894415014017115
2019-11-06,0.007831190284588882,-0.014098937326867674,0.021930127611456556
2019-11-07,-0.005474657629013894,0.015583162074919658,-0.021057819703933552
2019-11-08,0.0006940742762682487,0.007415858968772023,-0.006721784692503774
2019-11-11,0.005596380358940683,-0.007110754017456193,0.012707134376396877
2019-11-12,0.00395116316707882,-0.0017664040076035923,0.005717567174682412
2019-11-13,0.007379814324168944,-0.01238437119731867,0.019764185521487614
2019-11-14,0.004542084247677207,-0.0013992553750792034,0.00594133962275641
2019-11-15,0.0031135847221122163,0.014378918746521897,-0.011265334024409681
2019-11-18,0.004962043469759089,-0.00913164621983393,0.01409368968959302
2019-11-19,0.004866544285179162,-0.007034605610107464,0.011901149895286626
2019-11-20,0.0014963446354387092,-0.002060835445174154,0.0035571800806128632
2019-11-21,-0.009548288202917858,0.002391629152063592,-0.01193991735498145
2019-11-22,-0.0012365416183275223,0.006812279701086489,-0.008048821319414012
2019-11-25,0.007920922003245724,0.014423947485915883,-0.00650302548267016
2019-11-26,0.0127057234144713,-0.007981545596111944,0.020687269010583244
2019-11-27,0.00424390835706623,0.007179682946230105,-0.002935774589163875
2019-11-29,-0.004519691367414378,-0.008969178060029554,0.004449486692615176
2019-12-02,-0.01262616257094679,-0.007950901029332812,-0.004675261541613978
2019-12-03,-0.00274377843760722,-0.012987073598832433,0.010243295161225213
2019-12-04,0.005856920818718281,0.014266739042313712,-0.00840981822359543
2019-12-05,0.0032596319156746306,0.001905957182474868,0.0013536747331997626
2019-12-06,0.0026101203841279123,0.01425184790005396,-0.011641727515926048
2019-12-09,-0.002885308844906154,0.0010083699925384285,-0.0038936788374445827
2019-12-10,-0.0015753593792755512,0.0014523162074435224,-0.0030276755867190736
2019-12-11,0.0034976952343831495,0.0037918644158417905,-0.000294169181458641
2019-12-12,-0.003585904074361543,0.018168133498564807,-0.02175403757292635
2019-12-13,0.005821353697093631,-0.005461914736295143,0.011283268433388774
2019-12-16,0.0065407661190762505,0.011061195850808152,-0.004520429731731902
2019-12-17,-0.0007913439511934289,0.006990451424687821,-0.00778179537588125
2019-12-18,0.0006913440937773391,0.00528716677198416,-0.004595822678206821
2019-12-19,0.0031637465410996185,0.006207095915243188,-0.0030433493741435693
2019-12-20,0.010520705334732273,0.008334505643445124,0.002186199691287149
2019-12-23,-0.007487535906075988,0.010620111641517315,-0.0181076475475933
2019-12-24,0.00259105058172301,8.439665742723812e-06,0.0025826109159802864
2019-12-26,0.002520402042240355,0.002216110498483162,0.00030429154375719285
2019-12-27,0.0016530688958132239,-0.006236934596359808,0.007890003492173033
2019-12-30,-0.003262077120435811,-0.004608804245577346,0.001346727125141535
2019-12-31,0.003047454483225309,0.0065996422931800455,-0.0035521878099547366
2020-01-02,0.00975896049494262,0.001743017335344218,0.008015943159598402
2020-01-03,-0.003301483195711055,-0.0054141507448834435,0.0021126675491723885
2020-01-06,-0.0007326855112835681,0.004408839718239192,-0.00514152522952276
2020-01-07,0.0010190278765785546,0.008942176390172725,-0.00792314851359417
2020-01-08,0.005788208952771497,-0.005277896131547598,0.011066105084319095
2020-01-09,0.0082297127680653,0.002607495727738014,0.005622217040327287
2020-01-10,0.0009156534709549815,-0.007069637860940002,0.007985291331894984
2020-01-13,0.013835664694124295,0.007168449044332794,0.006667215649791502
2020-01-14,-0.0050362537805389886,0.010689881598081954,-0.015726135378620942
2020-01-15,0.005845302228785354,0.001100039701205651,0.004745262527579702
2020-01-16,0.011993188747673977,0.008884988617752766,0.003108200129921211
2020-01-17,0.003010321900162841,-0.0035754230455252974,0.006585744945688138
2020-01-21,0.003360658710721277,-0.013269066219501496,0.016629724930222772
2020-01-22,0.006440344623599039,-0.007741981952139695,0.014182326575738735
2020-01-23,0.003944259030092767,-0.0012136926914092052,0.005157951721501972
2020-01-24,-0.008497199630172095,-0.01348081277995379,0.004983613149781695
2020-01-27,-0.013252802776787129,-0.023417422528909146,0.010164619752122017
2020-01-28,0.014027274687147154,0.010966001188859114,0.003061273498288041
2020-01-29,-0.00826057242321361,-0.008481808692463243,0.00022123626924963266
2020-01-30,-0.0006012184820198586,-8.259883854616867e-05,-0.00051861964347369
2020-01-31,-0.020094633177155756,-0.021434771630938636,0.0013401384537828805
2020-02-03,0.012486539401261054,0.005047510470623279,0.007439028930637775
