Date,long,short,long_short
2018-05-14,1.0,1.0,1.0
2018-05-15,1.0,1.0,1.0
2018-05-16,1.0,1.0,1.0
2018-05-17,1.0,1.0,1.0
2018-05-18,1.0,1.0,1.0
2018-05-21,1.0,1.0,1.0
2018-05-22,1.0,1.0,1.0
2018-05-23,1.0,1.0,1.0
2018-05-24,1.0,1.0,1.0
2018-05-25,1.0,1.0,1.0
2018-05-29,1.0,1.0,1.0
2018-05-30,1.0,1.0,1.0
2018-05-31,1.0,1.0,1.0
2018-06-01,1.0,1.0,1.0
2018-06-04,1.0,1.0,1.0
2018-06-05,1.0,1.0,1.0
2018-06-06,1.0,1.0,1.0
2018-06-07,1.0,1.0,1.0
2018-06-08,1.0,1.0,1.0
2018-06-11,1.0,1.0,1.0
2018-06-12,1.0,1.0,1.0
2018-06-13,1.0,1.0,1.0
2018-06-14,1.0,1.0,1.0
2018-06-15,1.0,1.0,1.0
2018-06-18,1.0,1.0,1.0
2018-06-19,1.0,1.0,1.0
2018-06-20,1.0,1.0,1.0
2018-06-21,1.0,1.0,1.0
2018-06-22,1.0,1.0,1.0
2018-06-25,1.0,1.0,1.0
2018-06-26,1.0,1.0,1.0
2018-06-27,1.0,1.0,1.0
2018-06-28,1.0,1.0,1.0
2018-06-29,1.0,1.0,1.0
2018-07-02,1.0,1.0,1.0
2018-07-03,1.0,1.0,1.0
2018-07-05,1.0,1.0,1.0
2018-07-06,1.0,1.0,1.0
2018-07-09,1.0,1.0,1.0
2018-07-10,1.0,1.0,1.0
2018-07-11,1.0,1.0,1.0
2018-07-12,1.0,1.0,1.0
2018-07-13,1.0,1.0,1.0
2018-07-16,1.0,1.0,1.0
2018-07-17,1.0,1.0,1.0
2018-07-18,1.0,1.0,1.0
2018-07-19,1.0,1.0,1.0
2018-07-20,1.0,1.0,1.0
2018-07-23,1.0,1.0,1.0
2018-07-24,1.0,1.0,1.0
2018-07-25,1.0,1.0,1.0
2018-07-26,1.0,1.0,1.0
2018-07-27,1.0,1.0,1.0
2018-07-30,1.0,1.0,1.0
2018-07-31,1.0,1.0,1.0
2018-08-01,1.0,1.0,1.0
2018-08-02,1.0,1.0,1.0
2018-08-03,1.0,1.0,1.0
2018-08-06,1.0,1.0,1.0
2018-08-07,1.0,1.0,1.0
2018-08-08,1.0,1.0,1.0
2018-08-09,1.0,1.0,1.0
2018-08-10,1.0,1.0,1.0
2018-08-13,1.0,1.0,1.0
2018-08-14,1.0,1.0,1.0
2018-08-15,1.0,1.0,1.0
2018-08-16,1.0,1.0,1.0
2018-08-17,1.0,1.0,1.0
2018-08-20,1.0,1.0,1.0
2018-08-21,1.0,1.0,1.0
2018-08-22,1.0,1.0,1.0
2018-08-23,1.0,1.0,1.0
2018-08-24,1.0,1.0,1.0
2018-08-27,1.0,1.0,1.0
2018-08-28,1.0,1.0,1.0
2018-08-29,1.0,1.0,1.0
2018-08-30,1.0,1.0,1.0
2018-08-31,1.0,1.0,1.0
2018-09-04,1.0,1.0,1.0
2018-09-05,1.0,1.0,1.0
2018-09-06,1.0,1.0,1.0
2018-09-07,1.0,1.0,1.0
2018-09-10,1.0,1.0,1.0
2018-09-11,1.0,1.0,1.0
2018-09-12,1.0,1.0,1.0
2018-09-13,1.0,1.0,1.0
2018-09-14,1.0,1.0,1.0
2018-09-17,1.0,1.0,1.0
2018-09-18,1.0,1.0,1.0
2018-09-19,1.0,1.0,1.0
2018-09-20,1.0,1.0,1.0
2018-09-21,1.0,1.0,1.0
2018-09-24,1.0,1.0,1.0
2018-09-25,1.0,1.0,1.0
2018-09-26,1.0,1.0,1.0
2018-09-27,1.0,1.0,1.0
2018-09-28,1.0,1.0,1.0
2018-10-01,1.0,1.0,1.0
2018-10-02,1.0,1.0,1.0
2018-10-03,1.0,1.0,1.0
2018-10-04,1.0,1.0,1.0
2018-10-05,1.0,1.0,1.0
2018-10-08,1.0,1.0,1.0
2018-10-09,1.0,1.0,1.0
2018-10-10,1.0,1.0,1.0
2018-10-11,1.0,1.0,1.0
2018-10-12,1.0,1.0,1.0
2018-10-15,1.0,1.0,1.0
2018-10-16,1.0,1.0,1.0
2018-10-17,1.0,1.0,1.0
2018-10-18,1.0,1.0,1.0
2018-10-19,1.0,1.0,1.0
2018-10-22,1.0,1.0,1.0
2018-10-23,1.0,1.0,1.0
2018-10-24,1.0,1.0,1.0
2018-10-25,1.0,1.0,1.0
2018-10-26,1.0,1.0,1.0
2018-10-29,1.0,1.0,1.0
2018-10-30,1.0,1.0,1.0
2018-10-31,1.0,1.0,1.0
2018-11-01,1.0,1.0,1.0
2018-11-02,1.0,1.0,1.0
2018-11-05,1.0,1.0,1.0
2018-11-06,1.0,1.0,1.0
2018-11-07,1.0,1.0,1.0
2018-11-08,1.0,1.0,1.0
2018-11-09,1.0,1.0,1.0
2018-11-12,1.0,1.0,1.0
2018-11-13,1.0,1.0,1.0
2018-11-14,1.0,1.0,1.0
2018-11-15,1.0,1.0,1.0
2018-11-16,1.0,1.0,1.0
2018-11-19,1.0,1.0,1.0
2018-11-20,1.0,1.0,1.0
2018-11-21,1.0,1.0,1.0
2018-11-23,1.0,1.0,1.0
2018-11-26,1.0,1.0,1.0
2018-11-27,1.0,1.0,1.0
2018-11-28,1.0,1.0,1.0
2018-11-29,1.0,1.0,1.0
2018-11-30,1.0,1.0,1.0
2018-12-03,1.0,1.0,1.0
2018-12-04,1.0,1.0,1.0
2018-12-06,1.0,1.0,1.0
2018-12-07,1.0,1.0,1.0
2018-12-10,1.0,1.0,1.0
2018-12-11,1.0,1.0,1.0
2018-12-12,1.0,1.0,1.0
2018-12-13,1.0,1.0,1.0
2018-12-14,1.0,1.0,1.0
2018-12-17,1.0,1.0,1.0
2018-12-18,1.0,1.0,1.0
2018-12-19,1.0,1.0,1.0
2018-12-20,1.0,1.0,1.0
2018-12-21,1.0,1.0,1.0
2018-12-24,1.0,1.0,1.0
2018-12-26,1.0,1.0,1.0
2018-12-27,1.0,1.0,1.0
2018-12-28,1.0,1.0,1.0
2018-12-31,1.0,1.0,1.0
2019-01-02,1.0,1.0,1.0
2019-01-03,1.0,1.0,1.0
2019-01-04,1.0,1.0,1.0
2019-01-07,1.0,1.0,1.0
2019-01-08,1.0,1.0,1.0
2019-01-09,1.0,1.0,1.0
2019-01-10,1.0,1.0,1.0
2019-01-11,1.0,1.0,1.0
2019-01-14,1.0,1.0,1.0
2019-01-15,1.0,1.0,1.0
2019-01-16,1.0,1.0,1.0
2019-01-17,1.0,1.0,1.0
2019-01-18,1.0,1.0,1.0
2019-01-22,1.0,1.0,1.0
2019-01-23,1.0,1.0,1.0
2019-01-24,1.0,1.0,1.0
2019-01-25,1.0,1.0,1.0
2019-01-28,1.0,1.0,1.0
2019-01-29,1.0,1.0,1.0
2019-01-30,1.0,1.0,1.0
2019-01-31,1.0,1.0,1.0
2019-02-01,1.0,1.0,1.0
2019-02-04,1.0,1.0,1.0
2019-02-05,1.0,1.0,1.0
2019-02-06,1.0,1.0,1.0
2019-02-07,1.0,1.0,1.0
2019-02-08,1.0,1.0,1.0
2019-02-11,1.0,1.0,1.0
2019-02-12,1.0,1.0,1.0
2019-02-13,1.0,1.0,1.0
2019-02-14,1.0,1.0,1.0
2019-02-15,1.0,1.0,1.0
2019-02-19,1.0,1.0,1.0
2019-02-20,1.0,1.0,1.0
2019-02-21,1.0,1.0,1.0
2019-02-22,1.0,1.0,1.0
2019-02-25,1.0,1.0,1.0
2019-02-26,1.0,1.0,1.0
2019-02-27,1.0,1.0,1.0
2019-02-28,1.0,1.0,1.0
2019-03-01,1.0047002318908278,1.0097604947259609,0.994939737164867
2019-03-04,0.9894620623505673,1.00984885524253,0.9797625402879757
2019-03-05,0.991433679088266,1.0015991351638174,0.9897187666978557
2019-03-06,0.9841826572603061,0.9853176228856487,0.998568677919075
2019-03-07,0.9777332868788221,0.9776976195946611,0.999747516621166
2019-03-08,0.9755372280761057,0.9740721380190918,1.0012092589121977
2019-03-11,0.9926177054255416,0.9929987484783563,0.999285326931265
2019-03-12,0.9963390662997942,0.9975997591639797,0.9984015457311555
2019-03-13,1.002409398969401,1.00495001828197,0.997128277703622
2019-03-14,1.0028085294572022,1.0014948626620488,1.0009535688073317
2019-03-15,1.0052670770142307,1.0051057247717723,0.9997986581381807
2019-03-18,1.0069156401380082,1.0131197876507185,0.9934665056997652
2019-03-19,1.013984254931473,1.0103951607032435,1.0031124791992434
2019-03-20,1.0139257715558048,1.0060268718627687,1.0073914261544783
2019-03-21,1.0319311206080142,1.0255957770997581,1.005685289845124
2019-03-22,1.005166504801471,0.9965182098552432,1.0081144648786677
2019-03-25,1.0076840195809758,0.9958912932543414,1.0112735749312702
2019-03-26,1.0115083177879796,1.0045614252751938,1.0063074473321403
2019-03-27,1.001764515267786,1.001130267412227,1.0000508660408518
2019-03-28,1.0123775124199805,1.0063534678956139,1.005428139354518
2019-03-29,1.021568434208044,1.0136397087169482,1.007276429678096
2019-04-01,1.0292072319640635,1.0323216342550827,0.9962437118136942
2019-04-02,1.0299833061748542,1.0281886422538216,1.0009834806778701
2019-04-03,1.034554075077573,1.031508814453092,1.0021932339822954
2019-04-04,1.0251212014657967,1.041639170172134,0.9832129705347459
2019-04-05,1.030832125007488,1.0526016771999553,0.9783428113347697
2019-04-08,1.0298126335488793,1.0549994477911318,0.9751466188828417
2019-04-09,1.028941325593947,1.0392355655646344,0.9888922781318876
2019-04-10,1.0403385323759804,1.0484820275061566,0.9910473371068763
2019-04-11,1.0416364631948312,1.0502377876546671,0.9906241904770967
2019-04-12,1.0444334483197097,1.0650980825858525,0.9792674034129398
2019-04-15,1.0443529318923188,1.0604537169329642,0.9834620112377005
2019-04-16,1.0363465313185474,1.0718851486703316,0.9653209432806786
2019-04-17,1.0218952524066656,1.0678354509189836,0.9555071635764166
2019-04-18,1.0242552985595739,1.0676316223262659,0.9578962751502713
2019-04-22,1.0283570897519092,1.0668820051286687,0.9624048898271508
2019-04-23,1.041660379346477,1.0720936007803126,0.9701537551327919
2019-04-24,1.045266711380918,1.0721645459841915,0.9734483247178838
2019-04-25,1.0424183964941078,1.0550268703008456,0.9863554898103106
2019-04-26,1.0477896847132802,1.0629170063564959,0.984061332189478
2019-04-29,1.0460534634340939,1.0707266655353607,0.975200434567452
2019-04-30,1.0491996168982713,1.0709035381161522,0.9779723948746448
2019-05-01,1.0352287560437452,1.0605775557895576,0.9743798881865874
2019-05-02,1.0408686009747763,1.0577425966308702,0.9822927831860455
2019-05-03,1.049273008106592,1.0739563129793153,0.9751670486274996
2019-05-06,1.0462951510901863,1.064528561205559,0.9809600335513303
2019-05-07,1.0251157487123193,1.0395307184078657,0.9841386039562428
2019-05-08,1.025593971668793,1.0372480423524548,0.9867587528969775
2019-05-09,1.021837638165604,1.035324688322808,0.9849743894729502
2019-05-10,1.0241226498283744,1.0333728457111604,0.989033888189659
2019-05-13,0.995575186975129,0.994876438998338,0.9983091663902305
2019-05-14,1.0124684618609867,1.0100708758290278,1.0000019686109973
2019-05-15,1.0171749082840258,1.013488479290368,1.0012669296748247
2019-05-16,1.0303280971368656,1.012862559135418,1.0148327831410255
2019-05-17,1.0229165366981325,0.9961124373566147,1.0243153908462905
2019-05-20,1.0127585269903394,0.9854920535344833,1.0250645688878668
2019-05-21,1.0267479273763112,1.0028860137719189,1.0211315385009199
2019-05-22,1.0279295664889159,0.9904753265868467,1.0349431890162426
2019-05-23,1.0097562426273052,0.9733594194753461,1.034530201449914
2019-05-24,1.0122946629005338,0.9711709552676662,1.0394568990939919
2019-05-28,1.013419964091441,0.956709313595103,1.056090877841021
2019-05-29,0.9993351541478446,0.949338542659235,1.0495494507770293
2019-05-30,1.006475203258326,0.9427152606875514,1.0643706977259597
2019-05-31,0.9991299701604894,0.9258549998853782,1.0756389869018206
2019-06-03,0.9909544325829127,0.9357698634277768,1.0553185210774378
2019-06-04,1.0135122204322529,0.9672164714263433,1.0438774251000291
2019-06-05,1.026309706341744,0.9630357321733939,1.0615704304167637
2019-06-06,1.0409370208082749,0.9653899205112811,1.0741052314304231
2019-06-07,1.0539711360726378,0.9708509027424785,1.0814787041490148
2019-06-10,1.057868783557578,0.9792520317295644,1.076119644311744
2019-06-11,1.0557371782581526,0.9815838532481767,1.0713887782260136
2019-06-12,1.0596753136183574,0.9683742582532067,1.0898034359432929
2019-06-13,1.0622040687978416,0.981882206698077,1.0772023112670015
2019-06-14,1.058813784620881,0.9761619951035473,1.0800396803230694
2019-06-17,1.0606339771535143,0.9750345780389001,1.0831437524735783
2019-06-18,1.0724381765253979,0.9969526250318135,1.0708502114475156
2019-06-19,1.081087498322591,1.0006716782810683,1.0754920037712619
2019-06-20,1.0903405257327443,1.014987321466739,1.0693111140300813
2019-06-21,1.0813437057382196,1.0102911918874893,1.0654352899844084
2019-06-24,1.07456032177424,1.002449951028376,1.0670209356528755
2019-06-25,1.0629552025473636,0.9971672845005071,1.0611201807222534
2019-06-26,1.0561256102046954,1.0085959887216744,1.0421406993104214
2019-06-27,1.0651837435356286,1.0191733287080664,1.0401497576372136
2019-06-28,1.0730036779499745,1.033713659156659,1.0329463109510835
2019-07-01,1.0839915523134993,1.0423938357534963,1.034850252941106
2019-07-02,1.0879801980243111,1.030018342538017,1.050944013161488
2019-07-03,1.0989848209014068,1.0380260068673526,1.0534036785102694
2019-07-05,1.0985439594918467,1.037165821320538,1.0538540307564785
2019-07-08,1.093276749879408,1.0297090837866831,1.0563778147556013
2019-07-09,1.0977171857697245,1.0313213656602744,1.0590143436789559
2019-07-10,1.1008363842723718,1.0338847725837756,1.0593913274486864
2019-07-11,1.1003680515691905,1.0358809412867622,1.0568952114849413
2019-07-12,1.1103454825059353,1.043604308662978,1.0585984121117622
2019-07-15,1.111339339346661,1.0378344754499012,1.065398682721476
2019-07-16,1.105289175525588,1.034121415880593,1.063410297188335
2019-07-17,1.1000287770676436,1.0176745872524249,1.0752618562868113
2019-07-18,1.101616865741821,1.0225865447926428,1.0716242784253365
2019-07-19,1.0906702151146146,1.0277012045858578,1.0556157296932147
2019-07-22,1.0940300239691616,1.0308277385432614,1.0556560960371484
2019-07-23,1.0973053880042583,1.045612913587044,1.0436752857258893
2019-07-24,1.110321954516466,1.056186161935506,1.045502020800396
2019-07-25,1.1064290571738693,1.037889835015924,1.059947633884373
2019-07-26,1.1108999527162922,1.0425340956017164,1.0594877428009177
2019-07-29,1.10610337146426,1.0377458887254536,1.0597792187957933
2019-07-30,1.108310877093783,1.0498603716710944,1.0495225764154823
2019-07-31,1.0988448432522697,1.0416633816967003,1.0487530034038033
2019-08-01,1.0947090359761964,1.016249433656527,1.0703926475096366
2019-08-02,1.0889607467582365,1.0027125120351454,1.0790301777857318
2019-08-05,1.0605733018919539,0.9678865069778598,1.0883782613381692
2019-08-06,1.0777902201141865,0.9705814374015007,1.1030161329356516
2019-08-07,1.0823263087219823,0.9662657604778375,1.1125629356405502
2019-08-08,1.1160043249979164,0.9855381524153553,1.1249914819926
2019-08-09,1.1145528666994367,0.9655208149868131,1.146378119329704
2019-08-12,1.1003891168850253,0.9474629215737357,1.1532503560354581
2019-08-13,1.112294324554682,0.9624226148032317,1.1475185594263322
2019-08-14,1.0821219902984813,0.9220123708680534,1.1645727857885115
2019-08-15,1.091314924198463,0.9075059186391883,1.1927889314131535
2019-08-16,1.1062047697255697,0.9313968962462877,1.1776619522467988
2019-08-19,1.112484253205662,0.9472076774572205,1.1643558548108492
2019-08-20,1.1069511378817252,0.9399966952812819,1.167428853983492
2019-08-21,1.119730952844956,0.945120742578208,1.174543077366909
2019-08-22,1.1197972808061334,0.9403646495991007,1.1805232578961826
2019-08-23,1.0961598145295615,0.9054955065315777,1.1993782771118646
2019-08-26,1.1098660523555328,0.9118216792298238,1.2059957835698663
2019-08-27,1.1081829790754023,0.8985885023808562,1.2216694291026229
2019-08-28,1.11375179035026,0.9102567903331041,1.2119449938490252
2019-08-29,1.1268940951413402,0.9290807717598328,1.2011831306878504
2019-08-30,1.115462019836367,0.9344576186354208,1.1820458322724465
2019-09-03,1.1118079088721415,0.9262082454966343,1.1886086781807037
2019-09-04,1.118319593118748,0.9446624915783115,1.1718877261612144
2019-09-05,1.1302150566702154,0.9672662568370091,1.1563122069733247
2019-09-06,1.1282661152584315,0.9706548288932567,1.1502674170634064
2019-09-09,1.1051420977206219,0.9974750012622525,1.0949094294571324
2019-09-10,1.0886573363311303,1.0177116884139656,1.0563638743616728
2019-09-11,1.0929603705071769,1.0261782571593794,1.0517511403530453
2019-09-12,1.1003249913551254,1.0233295764776653,1.0617577550868604
2019-09-13,1.0965871530365578,1.030787281140472,1.0504131737095674
2019-09-16,1.094348874373446,1.0439478435119265,1.034858006529921
2019-09-17,1.1091859545945533,1.0346895730288026,1.0580661721979308
2019-09-18,1.1057957907262201,1.027204330885889,1.0624866082297002
2019-09-19,1.1046652034711248,1.0260110975716337,1.062634519463255
2019-09-20,1.097572734318501,1.0209374724997469,1.0610666349318723
2019-09-23,1.099527952592082,1.0192763272017988,1.064683259757584
2019-09-24,1.0877346070318015,1.001954054326398,1.071357601380298
2019-09-25,1.0904207526979202,1.0105045943114161,1.0648604838149702
2019-09-26,1.088938275029751,1.001983235296788,1.0723924865814884
2019-09-27,1.0732462880332618,0.996672940867429,1.0626223785009117
2019-09-30,1.0818985788409787,0.9962521527767845,1.0716376530004523
2019-10-01,1.0693107345058444,0.9729339829441516,1.0842518287791363
2019-10-02,1.0555398699741614,0.950962788357811,1.0947735687868752
2019-10-03,1.0706747530982128,0.9601908604420768,1.0998474040307746
2019-10-04,1.0826224233828368,0.9665029751333689,1.1048904215943267
2019-10-07,1.0775297939117754,0.9611030888514248,1.1058661058393222
2019-10-08,1.0589388433220692,0.9389546434405777,1.1122707429442056
2019-10-09,1.072467986779559,0.9442654942485673,1.1201901124079605
2019-10-10,1.0761578281082056,0.9467834411843958,1.1210570807203621
2019-10-11,1.08934899574676,0.9698886915597361,1.107440393181152
2019-10-14,1.0891201707518154,0.9670557617798988,1.1104424699461806
2019-10-15,1.094072369407422,0.9796534274427391,1.1010260813523371
2019-10-16,1.0831417633705789,0.9759555318403165,1.094182043189704
2019-10-17,1.0904153507358816,0.9807430264943625,1.096162320876549
2019-10-18,1.0858527434740182,0.9775288266002979,1.0951681314761705
2019-10-21,1.0899821011760131,0.9909246047056044,1.0843250405832325
2019-10-22,1.0676062884018838,1.008479171582838,1.0428561719648155
2019-10-23,1.0687179258349806,1.017927142358039,1.0341720056651509
2019-10-24,1.0804400493835176,1.0188672780212695,1.0445600767420145
2019-10-25,1.0811173153147111,1.0245559788985161,1.0393826986018737
2019-10-28,1.0872877867974742,1.02160881064637,1.0483047877643314
2019-10-29,1.0925104707787165,1.02929448437119,1.0454537101472237
2019-10-30,1.098089079083194,1.0316077051800547,1.0484424990630208
2019-10-31,1.0931821469005092,1.0246666230953647,1.0508117716205416
2019-11-01,1.0889792492505526,1.0483019881492088,1.022533333659974
2019-11-04,1.0735862150394788,1.07718225179822,0.9799091831049106
2019-11-05,1.0707303015659833,1.0795889492696833,0.9751131008867487
2019-11-06,1.0791153943010217,1.0643678923351512,0.9964974556247982
2019-11-07,1.0732076069750252,1.0809541097087505,0.9755133918688227
2019-11-08,1.0739524927681219,1.0889703129380652,0.9689562008840265
2019-11-11,1.0799627394050848,1.0812269129104504,0.9812688575335028
2019-11-12,1.0842298484028396,1.0793170293583565,0.9868793281428744
2019-11-13,1.0922312633687745,1.0659503666271952,1.0063841942716112
2019-11-14,1.0971922697849423,1.0644588298471245,1.0123634645607529
2019-11-15,1.1006084708733643,1.079764596870514,1.0009588519783674
2019-11-18,1.106069737949023,1.069904568571191,1.015066055430202
2019-11-19,1.1114524753112485,1.0623782118908405,1.0271465087094942
2019-11-20,1.1131155912602255,1.060188825215595,1.0308002538101466
2019-11-21,1.1024872427917116,1.0627244037166728,1.0184925839701595
2019-11-22,1.1011239714323244,1.0699639795999611,1.0102949191466355
2019-11-25,1.109845888525944,1.0853970838535325,1.0037249455424129
2019-11-26,1.123947283418243,1.0767339375388685,1.0244892735034818
2019-11-27,1.1287172126872436,1.0844645458278435,1.0214816039274595
2019-11-29,1.123615759244809,1.0747377902165245,1.026026672730886
2019-12-02,1.1094288040013063,1.066192656414029,1.021229729687197
2019-12-03,1.106384777170827,1.0523459339146453,1.0316904872358013
2019-12-04,1.1128647852057518,1.0673594787360454,1.0230141577751355
2019-12-05,1.1164923147774388,1.069393820200825,1.0243989861922214
2019-12-06,1.1194064941269617,1.084634658271585,1.0124732123273805
2019-12-09,1.1161766606684118,1.0857283713138532,1.008530966807062
2019-12-10,1.1144182812970993,1.0873051922243937,1.00547746222041
2019-12-11,1.1183161768087018,1.0914281060919495,1.0051816817383734
2019-12-12,1.1143060022738591,1.1112573176275138,0.9833149216662195
2019-12-13,1.1207927716398898,1.1051877249085482,0.994409927881936
2019-12-16,1.1281236150271374,1.1174124227856708,0.9899147676784091
2019-12-17,1.1272308812281873,1.1252236400484967,0.9822114535167727
2019-12-18,1.1280101856402478,1.1311728850892124,0.9776973838439059
2019-12-19,1.1315789239633922,1.1381941836836835,0.9747219091226829
2019-12-20,1.1434839323854045,1.1476804695309317,0.9768528458594976
2019-12-23,1.1349220553836479,1.159868964246139,0.9591643388208103
2019-12-24,1.13786269583546,1.1598787531525026,0.961641487112468
2019-12-26,1.140730567297833,1.1624491726343316,0.9619341064851225
2019-12-27,1.1426162735171363,1.1551990531730187,0.9695237699445304
2019-12-30,1.1388889711138586,1.149874966872268,0.9708294539039841
2019-12-31,1.1423596834147753,1.1574637303355073,0.9673808853522814
2020-01-02,1.1535079264362353,1.1594812096825144,0.9751353555429472
2020-01-03,1.1496996394009866,1.1532036036274333,0.9771954923646535
2020-01-06,1.1488572711328695,1.1582878934783225,0.9721712170864848
2020-01-07,1.1500279887183638,1.1686455081324072,0.964468560152867
2020-01-08,1.1566845910186012,1.1624775185258847,0.9751414705900405
2020-01-09,1.1662037729659314,1.1655086736890323,0.9806239275827217
2020-01-10,1.1672716114984882,1.1572689494422665,0.9884544953314968
2020-01-13,1.1834215901221514,1.165564772936932,0.9950447346118777
2020-01-14,1.1774615786649274,1.1780245223545232,0.9793965264075875
2020-01-15,1.1843441974550066,1.1793203960981071,0.984044020043991
2020-01-16,1.198548260957297,1.1897986443941224,0.9871026257949399
2020-01-17,1.202156277035659,1.185544610901421,0.9936034319236444
2020-01-21,1.2061963139997274,1.169813540953197,1.01012678368626
2020-01-22,1.2139646339456005,1.1607568656317686,1.0244527316153993
2020-01-23,1.2187528249152535,1.1593480635074482,1.0297368093460322
2020-01-24,1.2083968388621122,1.1437191093165022,1.0348686192499035
2020-01-27,1.1923821938805796,1.11693615567925,1.0453876652579823
2020-01-28,1.2091080664462057,1.1291844788903085,1.0485878828130737
2020-01-29,1.199120141695835,1.1196069521618621,1.0488198684842476
2020-01-30,1.1983992085044852,1.1195144739279852,1.0482759298979862
2020-01-31,1.1743178160097938,1.0955179368418084,1.0496807647818174
2020-02-03,1.188980981689003,1.1010475750987732,1.0574893703589634
2020-02-04,1.2192916241984415,1.1248918576541729,1.0615469164912454
2020-02-05,1.2170295210261144,1.1516586173912142,1.0343180015623215
2020-02-06,1.2193351712812166,1.1473302355241248,1.0401648767782872
2020-02-07,1.2093744416342447,1.1371616250541288,1.0408866068872877
2020-02-10,1.226899532557281,1.133873705730279,1.0589796898494608
2020-02-11,1.233067659810835,1.1430470118092024,1.0557362193671118
2020-02-12,1.2445109519278468,1.1530428935627053,1.0563014609162982
2020-02-13,1.2510632103244637,1.1459756801603047,1.068337077468758
2020-02-14,1.2537656779299773,1.141735039738025,1.0745981732991248
2020-02-18,1.2500638720135955,1.1440514962011206,1.069245125359055
2020-02-19,1.2679918155195784,1.1559107246039089,1.073496048575503
2020-02-20,1.2582660461407906,1.1564133957969909,1.0647952719727252
2020-02-21,1.23250931079187,1.1438406301013642,1.0545755623872162
2020-02-24,1.195143890785844,1.0945584789596168,1.0680406613533076
2020-02-25,1.156301849336355,1.0518086734267067,1.0750435684760602
2020-02-26,1.1484785025805544,1.0293880179408361,1.0906859389627432
2020-02-27,1.103212245840336,0.9920341618199958,1.0872757253800183
2020-02-28,1.1040070908647497,0.9920441065168528,1.0880481889709162
2020-03-02,1.1481344842852361,1.015587977091959,1.1057153965073026
